budget,round,cust,fit
15,3,12,-165
15,3,12,-187
15,3,12,-199
15,3,12,-192
15,3,12,-204
15,3,12,-226
15,3,12,-226
15,3,12,-203
15,3,12,-237
15,3,12,-222
15,3,12,-209
15,3,12,-209
15,3,12,-181
15,3,12,-211
15,3,12,-179
15,3,12,-184
15,3,12,-237
15,3,12,-213
15,3,12,-199
15,3,12,-195
15,3,12,-228
15,3,12,-221
15,3,12,-214
15,3,12,-225
15,3,12,-205
15,3,12,-213
15,3,12,-213
15,3,12,-248
15,3,12,-227
15,3,12,-212
15,3,12,-281
15,3,12,-237
15,3,12,-207
15,3,12,-220
15,3,12,-208
15,3,12,-212
15,3,12,-213
15,3,12,-171
15,3,12,-258
15,3,12,-226
15,3,12,-174
15,3,12,-238
15,3,12,-197
15,3,12,-248
15,3,12,-228
15,3,12,-204
15,3,12,-184
15,3,12,-258
15,3,12,-238
15,3,12,-173
15,3,12,-236
15,3,12,-212
15,3,12,-184
15,3,12,-197
15,3,12,-236
15,3,12,-200
15,3,12,-255
15,3,12,-197
15,3,12,-202
15,3,12,-189
15,3,12,-218
15,3,12,-221
15,3,12,-159
15,3,12,-197
15,3,12,-181
15,3,12,-219
15,3,12,-222
15,3,12,-216
15,3,12,-202
15,3,12,-216
15,3,12,-185
15,3,12,-214
15,3,12,-217
15,3,12,-210
15,3,12,-210
15,3,12,-253
15,3,12,-208
15,3,12,-214
15,3,12,-163
15,3,12,-222
15,3,12,-163
15,3,12,-230
15,3,12,-229
15,3,12,-198
15,3,12,-199
15,3,12,-238
15,3,12,-201
15,3,12,-201
15,3,12,-207
15,3,12,-218
15,3,12,-154
15,3,13,-242
15,3,13,-203
15,3,13,-222
15,3,13,-198
15,3,13,-188
15,3,13,-225
15,3,13,-208
15,3,13,-174
15,3,13,-246
15,3,13,-272
15,3,13,-267
15,3,13,-240
15,3,13,-188
15,3,13,-264
15,3,13,-179
15,3,13,-228
15,3,13,-213
15,3,13,-227
15,3,13,-198
15,3,13,-254
15,3,13,-240
15,3,13,-214
15,3,13,-230
15,3,13,-187
15,3,13,-216
15,3,13,-249
15,3,13,-237
15,3,13,-255
15,3,13,-218
15,3,13,-199
15,3,13,-232
15,3,13,-192
15,3,13,-217
15,3,13,-200
15,3,13,-201
15,3,13,-202
15,3,13,-270
15,3,13,-184
15,3,13,-251
15,3,13,-247
15,3,13,-251
15,3,13,-166
15,3,13,-260
15,3,13,-282
15,3,13,-241
15,3,13,-246
15,3,13,-183
15,3,13,-250
15,3,13,-217
15,3,13,-179
15,3,13,-233
15,3,13,-280
15,3,13,-236
15,3,13,-222
15,3,13,-247
15,3,13,-238
15,3,13,-259
15,3,13,-224
15,3,13,-212
15,3,13,-205
15,3,13,-232
15,3,13,-180
15,3,13,-204
15,3,13,-216
15,3,13,-167
15,3,13,-219
15,3,13,-265
15,3,13,-225
15,3,13,-187
15,3,13,-256
15,3,13,-222
15,3,13,-199
15,3,13,-232
15,3,13,-209
15,3,13,-241
15,3,13,-212
15,3,13,-232
15,3,13,-197
15,3,13,-215
15,3,13,-217
15,3,13,-201
15,3,13,-257
15,3,13,-202
15,3,13,-191
15,3,13,-226
15,3,13,-224
15,3,13,-199
15,3,13,-210
15,3,13,-208
15,3,13,-257
15,3,13,-245
15,3,13,-241
15,3,13,-209
15,3,13,-251
15,3,13,-215
15,3,13,-196
15,3,13,-182
15,3,13,-238
15,3,13,-219
15,3,13,-219
15,3,14,-215
15,3,14,-231
15,3,14,-209
15,3,14,-244
15,3,14,-253
15,3,14,-213
15,3,14,-215
15,3,14,-212
15,3,14,-240
15,3,14,-225
15,3,14,-245
15,3,14,-256
15,3,14,-265
15,3,14,-261
15,3,14,-183
15,3,14,-230
15,3,14,-230
15,3,14,-196
15,3,14,-242
15,3,14,-205
15,3,14,-229
15,3,14,-244
15,3,14,-182
15,3,14,-251
15,3,14,-249
15,3,14,-260
15,3,14,-194
15,3,14,-252
15,3,14,-227
15,3,14,-208
15,3,14,-226
15,3,14,-256
15,3,14,-196
15,3,14,-230
15,3,14,-219
15,3,14,-234
15,3,14,-239
15,3,14,-264
15,3,14,-264
15,3,14,-254
15,3,14,-220
15,3,14,-206
15,3,14,-201
15,3,14,-252
15,3,14,-239
15,3,14,-230
15,3,14,-244
15,3,14,-250
15,3,14,-239
15,3,14,-216
15,3,14,-245
15,3,14,-252
15,3,14,-265
15,3,14,-265
15,3,14,-206
15,3,14,-228
15,3,14,-304
15,3,14,-282
15,3,14,-207
15,3,14,-208
15,3,14,-245
15,3,14,-210
15,3,14,-273
15,3,14,-265
15,3,14,-221
15,3,14,-232
15,3,14,-322
15,3,14,-235
15,3,14,-301
15,3,14,-250
15,3,14,-227
15,3,14,-262
15,3,14,-235
15,3,14,-221
15,3,14,-264
15,3,14,-214
15,3,14,-275
15,3,14,-216
15,3,14,-197
15,3,14,-244
15,3,14,-284
15,3,14,-228
15,3,14,-256
15,3,14,-213
15,3,14,-238
15,3,14,-205
15,3,14,-277
15,3,14,-237
15,3,14,-235
15,3,14,-232
15,3,14,-257
15,3,14,-250
15,3,14,-277
15,3,14,-247
15,3,14,-217
15,3,14,-204
15,3,14,-241
15,3,14,-192
15,3,14,-270
15,3,14,-244
15,3,15,-281
15,3,15,-279
15,3,15,-243
15,3,15,-284
15,3,15,-218
15,3,15,-252
15,3,15,-260
15,3,15,-216
15,3,15,-298
15,3,15,-247
15,3,15,-250
15,3,15,-260
15,3,15,-270
15,3,15,-252
15,3,15,-227
15,3,15,-282
15,3,15,-230
15,3,15,-220
15,3,15,-291
15,3,15,-287
15,3,15,-266
15,3,15,-243
15,3,15,-267
15,3,15,-232
15,3,15,-254
15,3,15,-256
15,3,15,-220
15,3,15,-280
15,3,15,-240
15,3,15,-269
15,3,15,-236
15,3,15,-239
15,3,15,-220
15,3,15,-250
15,3,15,-246
15,3,15,-249
15,3,15,-288
15,3,15,-217
15,3,15,-260
15,3,15,-241
15,3,15,-221
15,3,15,-208
15,3,15,-226
15,3,15,-230
15,3,15,-242
15,3,15,-244
15,3,15,-234
15,3,15,-258
15,3,15,-193
15,3,15,-239
15,3,15,-255
15,3,15,-271
15,3,15,-231
15,3,15,-267
15,3,15,-251
15,3,15,-241
15,3,15,-271
15,3,15,-249
15,3,15,-254
15,3,15,-260
15,3,15,-249
15,3,15,-227
15,3,15,-246
15,3,15,-235
15,3,15,-280
15,3,15,-242
15,3,15,-255
15,3,15,-232
15,3,15,-201
15,3,15,-271
15,3,15,-235
15,3,15,-297
15,3,15,-275
15,3,15,-294
15,3,15,-256
15,3,15,-245
15,3,15,-311
15,3,15,-246
15,3,15,-224
15,3,15,-222
15,3,15,-198
15,3,15,-211
15,3,15,-227
15,3,15,-208
15,3,15,-208
15,3,15,-300
15,3,15,-274
15,3,15,-274
15,3,15,-244
15,3,15,-222
15,3,15,-212
15,3,15,-225
15,3,15,-224
15,3,15,-235
15,3,15,-239
15,3,15,-267
15,3,15,-257
15,3,15,-228
15,3,15,-201
15,3,15,-302
15,3,16,-285
15,3,16,-238
15,3,16,-261
15,3,16,-265
15,3,16,-251
15,3,16,-262
15,3,16,-279
15,3,16,-283
15,3,16,-262
15,3,16,-275
15,3,16,-237
15,3,16,-280
15,3,16,-274
15,3,16,-238
15,3,16,-295
15,3,16,-258
15,3,16,-289
15,3,16,-280
15,3,16,-290
15,3,16,-248
15,3,16,-279
15,3,16,-245
15,3,16,-245
15,3,16,-231
15,3,16,-274
15,3,16,-269
15,3,16,-233
15,3,16,-239
15,3,16,-245
15,3,16,-263
15,3,16,-301
15,3,16,-289
15,3,16,-226
15,3,16,-300
15,3,16,-262
15,3,16,-273
15,3,16,-221
15,3,16,-264
15,3,16,-207
15,3,16,-335
15,3,16,-257
15,3,16,-293
15,3,16,-255
15,3,16,-282
15,3,16,-233
15,3,16,-292
15,3,16,-289
15,3,16,-297
15,3,16,-271
15,3,16,-291
15,3,16,-281
15,3,16,-253
15,3,16,-312
15,3,16,-272
15,3,16,-228
15,3,16,-212
15,3,16,-223
15,3,16,-239
15,3,16,-286
15,3,16,-277
15,3,16,-271
15,3,16,-264
15,3,16,-271
15,3,16,-264
15,3,16,-231
15,3,16,-257
15,3,16,-246
15,3,16,-289
15,3,16,-232
15,3,16,-263
15,3,16,-236
15,3,16,-290
15,3,16,-274
15,3,16,-258
15,3,16,-273
15,3,16,-255
15,3,16,-285
15,3,16,-213
15,3,16,-243
15,3,16,-273
15,3,16,-271
15,3,16,-252
15,3,16,-311
15,3,16,-224
15,3,16,-263
15,3,16,-288
15,3,16,-278
15,3,16,-240
15,3,16,-232
15,3,16,-263
15,3,16,-276
15,3,16,-271
15,3,16,-203
15,3,16,-242
15,3,16,-218
15,3,16,-217
15,3,16,-263
15,3,16,-249
15,3,16,-235
15,3,16,-239
15,3,17,-240
15,3,17,-244
15,3,17,-256
15,3,17,-230
15,3,17,-308
15,3,17,-246
15,3,17,-270
15,3,17,-269
15,3,17,-301
15,3,17,-257
15,3,17,-272
15,3,17,-291
15,3,17,-236
15,3,17,-290
15,3,17,-219
15,3,17,-234
15,3,17,-280
15,3,17,-250
15,3,17,-240
15,3,17,-291
15,3,17,-228
15,3,17,-281
15,3,17,-298
15,3,17,-298
15,3,17,-293
15,3,17,-244
15,3,17,-283
15,3,17,-256
15,3,17,-276
15,3,17,-268
15,3,17,-289
15,3,17,-296
15,3,17,-281
15,3,17,-299
15,3,17,-273
15,3,17,-291
15,3,17,-264
15,3,17,-254
15,3,17,-253
15,3,17,-315
15,3,17,-244
15,3,17,-292
15,3,17,-273
15,3,17,-227
15,3,17,-272
15,3,17,-275
15,3,17,-267
15,3,17,-274
15,3,17,-264
15,3,17,-280
15,3,17,-286
15,3,17,-225
15,3,17,-323
15,3,17,-307
15,3,17,-217
15,3,17,-245
15,3,17,-273
15,3,17,-277
15,3,17,-253
15,3,17,-270
15,3,17,-224
15,3,17,-291
15,3,17,-293
15,3,17,-253
15,3,17,-267
15,3,17,-277
15,3,17,-286
15,3,17,-222
15,3,17,-277
15,3,17,-245
15,3,17,-236
15,3,17,-225
15,3,17,-295
15,3,17,-294
15,3,17,-274
15,3,17,-284
15,3,17,-270
15,3,17,-303
15,3,17,-247
15,3,17,-200
15,3,17,-255
15,3,17,-245
15,3,17,-250
15,3,17,-232
15,3,17,-265
15,3,17,-297
15,3,17,-261
15,3,17,-284
15,3,17,-312
15,3,17,-266
15,3,17,-255
15,3,17,-268
15,3,17,-280
15,3,17,-308
15,3,17,-260
15,3,17,-261
15,3,17,-256
15,3,17,-265
15,3,17,-344
15,3,17,-269
15,3,18,-301
15,3,18,-248
15,3,18,-236
15,3,18,-260
15,3,18,-272
15,3,18,-303
15,3,18,-302
15,3,18,-233
15,3,18,-296
15,3,18,-251
15,3,18,-259
15,3,18,-321
15,3,18,-328
15,3,18,-223
15,3,18,-288
15,3,18,-317
15,3,18,-256
15,3,18,-261
15,3,18,-323
15,3,18,-235
15,3,18,-264
15,3,18,-272
15,3,18,-294
15,3,18,-307
15,3,18,-287
15,3,18,-237
15,3,18,-302
15,3,18,-291
15,3,18,-271
15,3,18,-267
15,3,18,-294
15,3,18,-285
15,3,18,-251
15,3,18,-229
15,3,18,-309
15,3,18,-269
15,3,18,-288
15,3,18,-242
15,3,18,-256
15,3,18,-284
15,3,18,-253
15,3,18,-288
15,3,18,-249
15,3,18,-268
15,3,18,-296
15,3,18,-257
15,3,18,-261
15,3,18,-275
15,3,18,-296
15,3,18,-266
15,3,18,-305
15,3,18,-273
15,3,18,-248
15,3,18,-309
15,3,18,-255
15,3,18,-297
15,3,18,-281
15,3,18,-293
15,3,18,-248
15,3,18,-309
15,3,18,-319
15,3,18,-234
15,3,18,-265
15,3,18,-247
15,3,18,-272
15,3,18,-275
15,3,18,-287
15,3,18,-262
15,3,18,-290
15,3,18,-237
15,3,18,-277
15,3,18,-272
15,3,18,-227
15,3,18,-250
15,3,18,-283
15,3,18,-294
15,3,18,-293
15,3,18,-294
15,3,18,-289
15,3,18,-250
15,3,18,-297
15,3,18,-276
15,3,18,-273
15,3,18,-288
15,3,18,-287
15,3,18,-296
15,3,18,-265
15,3,18,-270
15,3,18,-289
15,3,18,-260
15,3,18,-275
15,3,18,-296
15,3,18,-265
15,3,18,-307
15,3,18,-247
15,3,18,-271
15,3,18,-257
15,3,18,-309
15,3,18,-272
15,3,18,-266
15,3,19,-236
15,3,19,-261
15,3,19,-322
15,3,19,-324
15,3,19,-265
15,3,19,-272
15,3,19,-279
15,3,19,-264
15,3,19,-303
15,3,19,-315
15,3,19,-254
15,3,19,-268
15,3,19,-348
15,3,19,-294
15,3,19,-272
15,3,19,-276
15,3,19,-250
15,3,19,-275
15,3,19,-317
15,3,19,-289
15,3,19,-279
15,3,19,-275
15,3,19,-332
15,3,19,-266
15,3,19,-287
15,3,19,-316
15,3,19,-302
15,3,19,-319
15,3,19,-271
15,3,19,-275
15,3,19,-325
15,3,19,-287
15,3,19,-312
15,3,19,-282
15,3,19,-295
15,3,19,-281
15,3,19,-286
15,3,19,-290
15,3,19,-307
15,3,19,-324
15,3,19,-292
15,3,19,-292
15,3,19,-315
15,3,19,-241
15,3,19,-249
15,3,19,-244
15,3,19,-265
15,3,19,-265
15,3,19,-297
15,3,19,-288
15,3,19,-266
15,3,19,-296
15,3,19,-297
15,3,19,-321
15,3,19,-289
15,3,19,-255
15,3,19,-292
15,3,19,-328
15,3,19,-316
15,3,19,-301
15,3,19,-289
15,3,19,-294
15,3,19,-274
15,3,19,-286
15,3,19,-309
15,3,19,-260
15,3,19,-298
15,3,19,-307
15,3,19,-313
15,3,19,-330
15,3,19,-280
15,3,19,-310
15,3,19,-265
15,3,19,-307
15,3,19,-342
15,3,19,-275
15,3,19,-291
15,3,19,-284
15,3,19,-273
15,3,19,-245
15,3,19,-295
15,3,19,-292
15,3,19,-285
15,3,19,-294
15,3,19,-302
15,3,19,-245
15,3,19,-284
15,3,19,-299
15,3,19,-262
15,3,19,-300
15,3,19,-263
15,3,19,-287
15,3,19,-254
15,3,19,-289
15,3,19,-255
15,3,19,-281
15,3,19,-284
15,3,19,-245
15,3,19,-251
15,3,19,-325
15,3,20,-277
15,3,20,-280
15,3,20,-308
15,3,20,-316
15,3,20,-282
15,3,20,-286
15,3,20,-286
15,3,20,-347
15,3,20,-287
15,3,20,-285
15,3,20,-289
15,3,20,-307
15,3,20,-288
15,3,20,-295
15,3,20,-316
15,3,20,-320
15,3,20,-301
15,3,20,-305
15,3,20,-326
15,3,20,-310
15,3,20,-303
15,3,20,-251
15,3,20,-282
15,3,20,-289
15,3,20,-298
15,3,20,-297
15,3,20,-281
15,3,20,-330
15,3,20,-294
15,3,20,-295
15,3,20,-229
15,3,20,-236
15,3,20,-321
15,3,20,-298
15,3,20,-307
15,3,20,-280
15,3,20,-260
15,3,20,-271
15,3,20,-314
15,3,20,-283
15,3,20,-309
15,3,20,-297
15,3,20,-308
15,3,20,-328
15,3,20,-287
15,3,20,-315
15,3,20,-306
15,3,20,-292
15,3,20,-313
15,3,20,-293
15,3,20,-353
15,3,20,-326
15,3,20,-295
15,3,20,-247
15,3,20,-318
15,3,20,-311
15,3,20,-333
15,3,20,-286
15,3,20,-276
15,3,20,-316
15,3,20,-334
15,3,20,-301
15,3,20,-284
15,3,20,-297
15,3,20,-282
15,3,20,-271
15,3,20,-323
15,3,20,-320
15,3,20,-307
15,3,20,-308
15,3,20,-305
15,3,20,-297
15,3,20,-274
15,3,20,-295
15,3,20,-292
15,3,20,-308
15,3,20,-323
15,3,20,-303
15,3,20,-272
15,3,20,-303
15,3,20,-287
15,3,20,-280
15,3,20,-297
15,3,20,-311
15,3,20,-309
15,3,20,-275
15,3,20,-269
15,3,20,-287
15,3,20,-367
15,3,20,-297
15,3,20,-291
15,3,20,-325
15,3,20,-255
15,3,20,-271
15,3,20,-294
15,3,20,-320
15,3,20,-284
15,3,20,-299
15,3,20,-290
15,3,20,-321
15,3,21,-299
15,3,21,-269
15,3,21,-285
15,3,21,-290
15,3,21,-297
15,3,21,-257
15,3,21,-333
15,3,21,-303
15,3,21,-350
15,3,21,-275
15,3,21,-280
15,3,21,-278
15,3,21,-301
15,3,21,-294
15,3,21,-297
15,3,21,-333
15,3,21,-282
15,3,21,-302
15,3,21,-282
15,3,21,-336
15,3,21,-313
15,3,21,-286
15,3,21,-310
15,3,21,-326
15,3,21,-287
15,3,21,-340
15,3,21,-267
15,3,21,-304
15,3,21,-282
15,3,21,-292
15,3,21,-327
15,3,21,-313
15,3,21,-354
15,3,21,-297
15,3,21,-271
15,3,21,-315
15,3,21,-266
15,3,21,-289
15,3,21,-268
15,3,21,-282
15,3,21,-311
15,3,21,-298
15,3,21,-291
15,3,21,-275
15,3,21,-273
15,3,21,-299
15,3,21,-293
15,3,21,-278
15,3,21,-266
15,3,21,-277
15,3,21,-264
15,3,21,-331
15,3,21,-313
15,3,21,-263
15,3,21,-326
15,3,21,-337
15,3,21,-351
15,3,21,-293
15,3,21,-331
15,3,21,-332
15,3,21,-290
15,3,21,-322
15,3,21,-307
15,3,21,-315
15,3,21,-302
15,3,21,-295
15,3,21,-309
15,3,21,-291
15,3,21,-319
15,3,21,-283
15,3,21,-317
15,3,21,-286
15,3,21,-319
15,3,21,-281
15,3,21,-295
15,3,21,-310
15,3,21,-332
15,3,21,-323
15,3,21,-265
15,3,21,-324
15,3,21,-320
15,3,21,-265
15,3,21,-352
15,3,21,-299
15,3,21,-297
15,3,21,-340
15,3,21,-290
15,3,21,-354
15,3,21,-299
15,3,21,-268
15,3,21,-266
15,3,21,-321
15,3,21,-314
15,3,21,-293
15,3,21,-300
15,3,21,-324
15,3,21,-327
15,3,21,-291
15,3,21,-281
15,3,21,-308
15,3,22,-319
15,3,22,-311
15,3,22,-324
15,3,22,-318
15,3,22,-263
15,3,22,-288
15,3,22,-259
15,3,22,-286
15,3,22,-318
15,3,22,-324
15,3,22,-296
15,3,22,-353
15,3,22,-375
15,3,22,-305
15,3,22,-325
15,3,22,-319
15,3,22,-348
15,3,22,-273
15,3,22,-315
15,3,22,-311
15,3,22,-299
15,3,22,-320
15,3,22,-304
15,3,22,-279
15,3,22,-324
15,3,22,-316
15,3,22,-338
15,3,22,-326
15,3,22,-279
15,3,22,-262
15,3,22,-302
15,3,22,-321
15,3,22,-336
15,3,22,-321
15,3,22,-341
15,3,22,-345
15,3,22,-300
15,3,22,-341
15,3,22,-313
15,3,22,-324
15,3,22,-305
15,3,22,-328
15,3,22,-312
15,3,22,-302
15,3,22,-265
15,3,22,-339
15,3,22,-333
15,3,22,-334
15,3,22,-331
15,3,22,-297
15,3,22,-310
15,3,22,-332
15,3,22,-332
15,3,22,-337
15,3,22,-299
15,3,22,-297
15,3,22,-279
15,3,22,-288
15,3,22,-325
15,3,22,-349
15,3,22,-375
15,3,22,-320
15,3,22,-304
15,3,22,-320
15,3,22,-344
15,3,22,-340
15,3,22,-315
15,3,22,-261
15,3,22,-321
15,3,22,-317
15,3,22,-334
15,3,22,-276
15,3,22,-289
15,3,22,-300
15,3,22,-328
15,3,22,-305
15,3,22,-299
15,3,22,-306
15,3,22,-373
15,3,22,-357
15,3,22,-289
15,3,22,-315
15,3,22,-345
15,3,22,-316
15,3,22,-316
15,3,22,-346
15,3,22,-321
15,3,22,-295
15,3,22,-347
15,3,22,-318
15,3,22,-307
15,3,22,-356
15,3,22,-355
15,3,22,-314
15,3,22,-311
15,3,22,-358
15,3,22,-309
15,3,22,-307
15,3,22,-321
15,3,22,-323
15,3,23,-334
15,3,23,-302
15,3,23,-356
15,3,23,-350
15,3,23,-297
15,3,23,-341
15,3,23,-329
15,3,23,-295
15,3,23,-328
15,3,23,-352
15,3,23,-291
15,3,23,-310
15,3,23,-341
15,3,23,-347
15,3,23,-355
15,3,23,-332
15,3,23,-324
15,3,23,-337
15,3,23,-307
15,3,23,-330
15,3,23,-302
15,3,23,-341
15,3,23,-328
15,3,23,-345
15,3,23,-305
15,3,23,-323
15,3,23,-328
15,3,23,-301
15,3,23,-296
15,3,23,-339
15,3,23,-346
15,3,23,-286
15,3,23,-348
15,3,23,-329
15,3,23,-305
15,3,23,-338
15,3,23,-321
15,3,23,-312
15,3,23,-321
15,3,23,-299
15,3,23,-360
15,3,23,-307
15,3,23,-326
15,3,23,-338
15,3,23,-316
15,3,23,-356
15,3,23,-343
15,3,23,-298
15,3,23,-311
15,3,23,-316
15,3,23,-363
15,3,23,-344
15,3,23,-325
15,3,23,-342
15,3,23,-316
15,3,23,-290
15,3,23,-286
15,3,23,-329
15,3,23,-320
15,3,23,-288
15,3,23,-277
15,3,23,-330
15,3,23,-318
15,3,23,-345
15,3,23,-324
15,3,23,-348
15,3,23,-335
15,3,23,-333
15,3,23,-278
15,3,23,-287
15,3,23,-309
15,3,23,-327
15,3,23,-341
15,3,23,-326
15,3,23,-311
15,3,23,-330
15,3,23,-356
15,3,23,-283
15,3,23,-314
15,3,23,-340
15,3,23,-296
15,3,23,-339
15,3,23,-333
15,3,23,-350
15,3,23,-331
15,3,23,-289
15,3,23,-324
15,3,23,-353
15,3,23,-302
15,3,23,-309
15,3,23,-316
15,3,23,-342
15,3,23,-310
15,3,23,-339
15,3,23,-324
15,3,23,-346
15,3,23,-313
15,3,23,-301
15,3,23,-302
15,3,23,-271
15,3,24,-329
15,3,24,-326
15,3,24,-331
15,3,24,-316
15,3,24,-323
15,3,24,-351
15,3,24,-269
15,3,24,-308
15,3,24,-333
15,3,24,-346
15,3,24,-312
15,3,24,-306
15,3,24,-362
15,3,24,-336
15,3,24,-329
15,3,24,-345
15,3,24,-335
15,3,24,-361
15,3,24,-326
15,3,24,-291
15,3,24,-335
15,3,24,-305
15,3,24,-316
15,3,24,-317
15,3,24,-315
15,3,24,-331
15,3,24,-373
15,3,24,-314
15,3,24,-360
15,3,24,-330
15,3,24,-290
15,3,24,-332
15,3,24,-344
15,3,24,-329
15,3,24,-315
15,3,24,-318
15,3,24,-351
15,3,24,-349
15,3,24,-320
15,3,24,-345
15,3,24,-361
15,3,24,-346
15,3,24,-343
15,3,24,-338
15,3,24,-349
15,3,24,-380
15,3,24,-324
15,3,24,-317
15,3,24,-346
15,3,24,-363
15,3,24,-338
15,3,24,-317
15,3,24,-300
15,3,24,-304
15,3,24,-322
15,3,24,-353
15,3,24,-333
15,3,24,-348
15,3,24,-330
15,3,24,-312
15,3,24,-331
15,3,24,-328
15,3,24,-338
15,3,24,-323
15,3,24,-300
15,3,24,-330
15,3,24,-356
15,3,24,-351
15,3,24,-330
15,3,24,-327
15,3,24,-328
15,3,24,-299
15,3,24,-324
15,3,24,-317
15,3,24,-357
15,3,24,-369
15,3,24,-289
15,3,24,-305
15,3,24,-325
15,3,24,-348
15,3,24,-346
15,3,24,-360
15,3,24,-307
15,3,24,-283
15,3,24,-337
15,3,24,-321
15,3,24,-327
15,3,24,-325
15,3,24,-339
15,3,24,-351
15,3,24,-282
15,3,24,-358
15,3,24,-361
15,3,24,-308
15,3,24,-341
15,3,24,-348
15,3,24,-312
15,3,24,-331
15,3,24,-336
15,3,24,-306
15,3,25,-344
15,3,25,-389
15,3,25,-356
15,3,25,-370
15,3,25,-342
15,3,25,-354
15,3,25,-335
15,3,25,-317
15,3,25,-291
15,3,25,-369
15,3,25,-300
15,3,25,-380
15,3,25,-326
15,3,25,-323
15,3,25,-322
15,3,25,-355
15,3,25,-371
15,3,25,-345
15,3,25,-341
15,3,25,-346
15,3,25,-333
15,3,25,-337
15,3,25,-276
15,3,25,-333
15,3,25,-313
15,3,25,-302
15,3,25,-326
15,3,25,-354
15,3,25,-310
15,3,25,-329
15,3,25,-364
15,3,25,-317
15,3,25,-391
15,3,25,-340
15,3,25,-322
15,3,25,-344
15,3,25,-347
15,3,25,-324
15,3,25,-357
15,3,25,-340
15,3,25,-334
15,3,25,-286
15,3,25,-362
15,3,25,-304
15,3,25,-323
15,3,25,-339
15,3,25,-303
15,3,25,-331
15,3,25,-347
15,3,25,-296
15,3,25,-344
15,3,25,-316
15,3,25,-349
15,3,25,-322
15,3,25,-333
15,3,25,-315
15,3,25,-333
15,3,25,-362
15,3,25,-294
15,3,25,-346
15,3,25,-342
15,3,25,-328
15,3,25,-341
15,3,25,-387
15,3,25,-312
15,3,25,-322
15,3,25,-341
15,3,25,-323
15,3,25,-354
15,3,25,-326
15,3,25,-308
15,3,25,-314
15,3,25,-352
15,3,25,-339
15,3,25,-344
15,3,25,-336
15,3,25,-313
15,3,25,-348
15,3,25,-353
15,3,25,-288
15,3,25,-342
15,3,25,-303
15,3,25,-328
15,3,25,-367
15,3,25,-355
15,3,25,-355
15,3,25,-342
15,3,25,-332
15,3,25,-323
15,3,25,-329
15,3,25,-326
15,3,25,-376
15,3,25,-316
15,3,25,-303
15,3,25,-288
15,3,25,-365
15,3,25,-307
15,3,25,-370
15,3,25,-353
15,3,25,-334
15,3,26,-375
15,3,26,-366
15,3,26,-326
15,3,26,-330
15,3,26,-307
15,3,26,-317
15,3,26,-415
15,3,26,-358
15,3,26,-280
15,3,26,-295
15,3,26,-325
15,3,26,-362
15,3,26,-325
15,3,26,-330
15,3,26,-325
15,3,26,-356
15,3,26,-320
15,3,26,-347
15,3,26,-302
15,3,26,-356
15,3,26,-339
15,3,26,-329
15,3,26,-350
15,3,26,-335
15,3,26,-302
15,3,26,-313
15,3,26,-354
15,3,26,-354
15,3,26,-329
15,3,26,-364
15,3,26,-360
15,3,26,-320
15,3,26,-341
15,3,26,-392
15,3,26,-345
15,3,26,-316
15,3,26,-330
15,3,26,-335
15,3,26,-334
15,3,26,-375
15,3,26,-355
15,3,26,-354
15,3,26,-357
15,3,26,-326
15,3,26,-330
15,3,26,-336
15,3,26,-308
15,3,26,-327
15,3,26,-372
15,3,26,-343
15,3,26,-365
15,3,26,-282
15,3,26,-407
15,3,26,-320
15,3,26,-369
15,3,26,-305
15,3,26,-347
15,3,26,-332
15,3,26,-366
15,3,26,-345
15,3,26,-359
15,3,26,-346
15,3,26,-317
15,3,26,-336
15,3,26,-334
15,3,26,-319
15,3,26,-347
15,3,26,-344
15,3,26,-339
15,3,26,-361
15,3,26,-336
15,3,26,-338
15,3,26,-334
15,3,26,-378
15,3,26,-362
15,3,26,-364
15,3,26,-304
15,3,26,-350
15,3,26,-371
15,3,26,-325
15,3,26,-331
15,3,26,-399
15,3,26,-316
15,3,26,-383
15,3,26,-347
15,3,26,-366
15,3,26,-343
15,3,26,-315
15,3,26,-355
15,3,26,-352
15,3,26,-321
15,3,26,-323
15,3,26,-396
15,3,26,-292
15,3,26,-339
15,3,26,-327
15,3,26,-332
15,3,26,-355
15,3,26,-360
15,3,26,-325
15,3,27,-335
15,3,27,-365
15,3,27,-365
15,3,27,-349
15,3,27,-351
15,3,27,-347
15,3,27,-354
15,3,27,-377
15,3,27,-357
15,3,27,-329
15,3,27,-321
15,3,27,-404
15,3,27,-362
15,3,27,-304
15,3,27,-368
15,3,27,-336
15,3,27,-338
15,3,27,-355
15,3,27,-384
15,3,27,-304
15,3,27,-326
15,3,27,-345
15,3,27,-376
15,3,27,-338
15,3,27,-354
15,3,27,-335
15,3,27,-341
15,3,27,-338
15,3,27,-378
15,3,27,-346
15,3,27,-343
15,3,27,-368
15,3,27,-363
15,3,27,-375
15,3,27,-345
15,3,27,-376
15,3,27,-324
15,3,27,-368
15,3,27,-394
15,3,27,-346
15,3,27,-369
15,3,27,-352
15,3,27,-327
15,3,27,-373
15,3,27,-358
15,3,27,-404
15,3,27,-347
15,3,27,-347
15,3,27,-376
15,3,27,-342
15,3,27,-341
15,3,27,-347
15,3,27,-416
15,3,27,-359
15,3,27,-349
15,3,27,-344
15,3,27,-340
15,3,27,-371
15,3,27,-351
15,3,27,-356
15,3,27,-349
15,3,27,-354
15,3,27,-327
